state,year,district,block,body,gram_panchayat,ward_no,ward_name,tier,tier_local,reservation,caste_reservation,woman_reserved,reservation_raw,listing_scope,script,sc_reserved_ward_count,st_reserved_ward_count,women_reserved_ward_count,source_path,source_page,source_pdf,source_url,source_capture
Assam,2025,Kamrup Metropolitan,Dimoria,Baruabari,Baruabari,,,gp_vice_head,Gaon Panchayat Vice-President,SC Other than Woman,SC,0,SC,all_seats,latin,,,,data/assam/2025_reservation/reservation_kamrup_m.pdf,2,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Dimoria,Hahara,Hahara,,,gp_vice_head,Gaon Panchayat Vice-President,SC Woman,SC,1,SC(Women),all_seats,latin,,,,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Dimoria,Sonapur,Sonapur,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Women,all_seats,latin,,,,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Dimoria,Tetelia,Tetelia,,,gp_vice_head,Gaon Panchayat Vice-President,Other than Woman,NONE,0,Unreserved,all_seats,latin,,,,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Dimoria,Nartap,Nartap,,,gp_vice_head,Gaon Panchayat Vice-President,Other than Woman,NONE,0,Unreserved,all_seats,latin,,,,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Dimoria,Khetri,Khetri,,,gp_vice_head,Gaon Panchayat Vice-President,Other than Woman,NONE,0,Unreserved,all_seats,latin,,,,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Dimoria,Maloibari,Maloibari,,,gp_vice_head,Gaon Panchayat Vice-President,Other than Woman,NONE,0,Unreserved,all_seats,latin,,,,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Dimoria,Dhupguri,Dhupguri,,,gp_vice_head,Gaon Panchayat Vice-President,ST Woman,ST,1,ST(Women),all_seats,latin,,,,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Kamrup Metropolitan,Dimoria,Topatoli,Topatoli,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Women,all_seats,latin,,,,data/assam/2025_reservation/reservation_kamrup_m.pdf,3,reservation_kamrup_m.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/reservation-kamrup-m.pdf,
Assam,2025,Hailakandi,Hailakandi,Mohanpur,Mohanpur,,,gp_vice_head,Gaon Panchayat Vice-President,SC Woman,SC,1,SC (Woman),reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,3,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Umednagar Chandrapur,Umednagar Chandrapur,,,gp_vice_head,Gaon Panchayat Vice-President,SC Other than Woman,SC,0,SC,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,3,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Gaglacherra Joshnabad,Gaglacherra Joshnabad,,,gp_vice_head,Gaon Panchayat Vice-President,SC Other than Woman,SC,0,SC,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,3,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Sonacherra Ropacherra,Sonacherra Ropacherra,,,gp_vice_head,Gaon Panchayat Vice-President,SC Woman,SC,1,SC (Woman),reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Katlicherra,Katlicherra,,,gp_vice_head,Gaon Panchayat Vice-President,SC Woman,SC,1,SC (Woman),reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Harishnagar,Harishnagar,,,gp_vice_head,Gaon Panchayat Vice-President,SC Other than Woman,SC,0,SC,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Lala,Paloicherra,Paloicherra,,,gp_vice_head,Gaon Panchayat Vice-President,SC Woman,SC,1,SC (Woman),reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,South Hailakandi,Niskar,Niskar,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Rangabak,Rangabak,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Bashdahar Somarikuna,Bashdahar Somarikuna,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Katlicherra,Lalacherra Vernerpur,Lalacherra Vernerpur,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Rajyeswarpur,Rajyeswarpur,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Lalamukh,Lalamukh,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Lala,Rongpur Ramchandi,Rongpur Ramchandi,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Lala,Tantoo,Tantoo,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Algapur,Narayanpur Bakrihawar,Narayanpur Bakrihawar,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Algapur,Chiporsangan,Chiporsangan,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Mahadebpur,Mahadebpur,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Hailakandi,Kalinagar,Kalinagar,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Lala,Mohammadpur Sahabad,Mohammadpur Sahabad,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Lala,Nizvernerpur Sarbanandapur,Nizvernerpur Sarbanandapur,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
Assam,2025,Hailakandi,Lala,Protapnagar,Protapnagar,,,gp_vice_head,Gaon Panchayat Vice-President,Woman,NONE,1,Woman,reserved_only,latin,,,,data/assam/2025_reservation/notification_reservation_hailakandi.pdf,4,notification_reservation_hailakandi.pdf,https://sec.assam.gov.in/pdf/panchayat-election/reservation/Notification reservation hailakandi.pdf,
